Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,F,
2026-05-12,15:29:58.965196,1778592598.965196,s,374.313495,s,19879,
2026-05-12,15:29:59.213824,1778592599.213824,s,374.562123,s,19891,
2026-05-12,15:29:59.465480,1778592599.46548,s,374.813779,s,19877,
2026-05-12,15:29:59.714371,1778592599.714371,s,375.06267,s,19890,
2026-05-12,15:29:59.965702,1778592599.965702,s,375.314001,s,19895,
2026-05-12,15:30:00.214632,1778592600.214632,s,375.562931,s,19895,
2026-05-12,15:30:00.465961,1778592600.465961,s,375.81426,s,19895,
2026-05-12,15:30:00.715037,1778592600.715037,s,376.063336,s,19893,
2026-05-12,15:30:00.966195,1778592600.966195,s,376.314494,s,19896,
2026-05-12,15:30:01.215401,1778592601.215401,s,376.5637,s,19897,
2026-05-12,15:30:01.466702,1778592601.466702,s,376.815001,s,19909,
2026-05-12,15:30:01.715937,1778592601.715937,s,377.064236,s,19923,
2026-05-12,15:30:01.967072,1778592601.967072,s,377.315371,s,19907,
2026-05-12,15:30:02.216391,1778592602.216391,s,377.56469,s,19916,
2026-05-12,15:30:02.467584,1778592602.467584,s,377.815883,s,19913,
2026-05-12,15:30:02.716810,1778592602.71681,s,378.065109,s,19922,
2026-05-12,15:30:02.968094,1778592602.968094,s,378.316393,s,19941,
2026-05-12,15:30:03.217081,1778592603.217081,s,378.56538,s,19944,
2026-05-12,15:30:03.468576,1778592603.468576,s,378.816875,s,19941,
2026-05-12,15:30:03.717476,1778592603.717476,s,379.065775,s,19948,
2026-05-12,15:30:03.969057,1778592603.969057,s,379.317356,s,19957,
2026-05-12,15:30:04.217806,1778592604.217806,s,379.566105,s,19948,
2026-05-12,15:30:04.469559,1778592604.469559,s,379.817858,s,19953,
2026-05-12,15:30:04.718213,1778592604.718213,s,380.066512,s,19947,
2026-05-12,15:30:04.970059,1778592604.970059,s,380.318358,s,19966,
2026-05-12,15:30:05.218497,1778592605.218497,s,380.566796,s,19957,
2026-05-12,15:30:05.470565,1778592605.470565,s,380.818864,s,19980,
2026-05-12,15:30:05.718887,1778592605.718887,s,381.067186,s,19976,
2026-05-12,15:30:05.971041,1778592605.971041,s,381.31934,s,19965,
2026-05-12,15:30:06.219226,1778592606.219226,s,381.567525,s,19971,
2026-05-12,15:30:06.471575,1778592606.471575,s,381.819874,s,19975,
2026-05-12,15:30:06.719471,1778592606.719471,s,382.06777,s,19978,
2026-05-12,15:30:06.972153,1778592606.972153,s,382.320452,s,19979,
2026-05-12,15:30:07.219812,1778592607.219812,s,382.568111,s,19986,
2026-05-12,15:30:07.472393,1778592607.472393,s,382.820692,s,19980,
2026-05-12,15:30:07.720132,1778592607.720132,s,383.068431,s,19978,
2026-05-12,15:30:07.972656,1778592607.972656,s,383.320955,s,19967,
2026-05-12,15:30:08.220481,1778592608.220481,s,383.56878,s,19973,
2026-05-12,15:30:08.473131,1778592608.473131,s,383.82143,s,19986,
2026-05-12,15:30:08.720996,1778592608.720996,s,384.069295,s,19995,
2026-05-12,15:30:08.973573,1778592608.973573,s,384.321872,s,20008,
2026-05-12,15:30:09.221507,1778592609.221507,s,384.569806,s,20024,
2026-05-12,15:30:09.473989,1778592609.473989,s,384.822288,s,20009,
2026-05-12,15:30:09.722031,1778592609.722031,s,385.07033,s,20009,
2026-05-12,15:30:09.974406,1778592609.974406,s,385.322705,s,19994,
2026-05-12,15:30:10.222522,1778592610.222522,s,385.570821,s,19995,
2026-05-12,15:30:10.474654,1778592610.474654,s,385.822953,s,19979,
2026-05-12,15:30:10.723034,1778592610.723034,s,386.071333,s,19988,
2026-05-12,15:30:10.975082,1778592610.975082,s,386.323381,s,19981,
2026-05-12,15:30:11.223504,1778592611.223504,s,386.571803,s,19987,
2026-05-12,15:30:11.475522,1778592611.475522,s,386.823821,s,19999,
2026-05-12,15:30:11.723853,1778592611.723853,s,387.072152,s,20007,
2026-05-12,15:30:11.975870,1778592611.97587,s,387.324169,s,19996,
2026-05-12,15:30:12.224385,1778592612.224385,s,387.572684,s,19998,
2026-05-12,15:30:12.476215,1778592612.476215,s,387.824514,s,19993,
2026-05-12,15:30:12.724940,1778592612.72494,s,388.073239,s,19999,
2026-05-12,15:30:12.976462,1778592612.976462,s,388.324761,s,19992,
2026-05-12,15:30:13.225440,1778592613.22544,s,388.573739,s,20009,
2026-05-12,15:30:13.476700,1778592613.4767,s,388.824999,s,20017,
2026-05-12,15:30:13.725931,1778592613.725931,s,389.07423,s,20002,
2026-05-12,15:30:13.977050,1778592613.97705,s,389.325349,s,20024,
2026-05-12,15:30:14.226462,1778592614.226462,s,389.574761,s,20016,
2026-05-12,15:30:14.477375,1778592614.477375,s,389.825674,s,20032,
2026-05-12,15:30:14.726997,1778592614.726997,s,390.075296,s,20017,
2026-05-12,15:30:14.977600,1778592614.9776,s,390.325899,s,20026,
2026-05-12,15:30:15.227520,1778592615.22752,s,390.575819,s,20013,
2026-05-12,15:30:15.478009,1778592615.478009,s,390.826308,s,20024,
2026-05-12,15:30:15.727878,1778592615.727878,s,391.076177,s,20023,
2026-05-12,15:30:15.978369,1778592615.978369,s,391.326668,s,20039,
2026-05-12,15:30:16.228291,1778592616.228291,s,391.57659,s,20030,
2026-05-12,15:30:16.478619,1778592616.478619,s,391.826918,s,20036,
2026-05-12,15:30:16.728697,1778592616.728697,s,392.076996,s,20038,
2026-05-12,15:30:16.979112,1778592616.979112,s,392.327411,s,20038,
2026-05-12,15:30:17.229106,1778592617.229106,s,392.577405,s,20039,
2026-05-12,15:30:17.479618,1778592617.479618,s,392.827917,s,20042,
2026-05-12,15:30:17.729517,1778592617.729517,s,393.077816,s,20038,
2026-05-12,15:30:17.980148,1778592617.980148,s,393.328447,s,20053,
2026-05-12,15:30:18.229854,1778592618.229854,s,393.578153,s,20050,
2026-05-12,15:30:18.480636,1778592618.480636,s,393.828935,s,20069,
2026-05-12,15:30:18.730194,1778592618.730194,s,394.078493,s,20060,
2026-05-12,15:30:18.981113,1778592618.981113,s,394.329412,s,20069,
2026-05-12,15:30:19.230468,1778592619.230468,s,394.578767,s,20079,
2026-05-12,15:30:19.481572,1778592619.481572,s,394.829871,s,20070,
2026-05-12,15:30:19.730801,1778592619.730801,s,395.0791,s,20077,
2026-05-12,15:30:19.982062,1778592619.982062,s,395.330361,s,20068,
2026-05-12,15:30:20.231139,1778592620.231139,s,395.579438,s,20068,
2026-05-12,15:30:20.482605,1778592620.482605,s,395.830904,s,20071,
2026-05-12,15:30:20.731458,1778592620.731458,s,396.079757,s,20074,
2026-05-12,15:30:20.983152,1778592620.983152,s,396.331451,s,20085,
2026-05-12,15:30:21.231802,1778592621.231802,s,396.580101,s,20085,
2026-05-12,15:30:21.483687,1778592621.483687,s,396.831986,s,20086,
2026-05-12,15:30:21.732108,1778592621.732108,s,397.080407,s,20102,
2026-05-12,15:30:21.984180,1778592621.98418,s,397.332479,s,20091,
2026-05-12,15:30:22.232607,1778592622.232607,s,397.580906,s,20101,
2026-05-12,15:30:22.484705,1778592622.484705,s,397.833004,s,20099,
2026-05-12,15:30:22.733115,1778592622.733115,s,398.081414,s,20114,
2026-05-12,15:30:22.985133,1778592622.985133,s,398.333432,s,20098,
2026-05-12,15:30:23.233577,1778592623.233577,s,398.581876,s,20107,
2026-05-12,15:30:23.485596,1778592623.485596,s,398.833895,s,20124,
2026-05-12,15:30:23.734128,1778592623.734128,s,399.082427,s,20101,
2026-05-12,15:30:23.985969,1778592623.985969,s,399.334268,s,20124,
2026-05-12,15:30:24.234663,1778592624.234663,s,399.582962,s,20122,
2026-05-12,15:30:24.486403,1778592624.486403,s,399.834702,s,20131,
2026-05-12,15:30:24.735195,1778592624.735195,s,400.083494,s,20123,
2026-05-12,15:30:24.986838,1778592624.986838,s,400.335137,s,20114,
2026-05-12,15:30:25.235929,1778592625.235929,s,400.584228,s,20134,
2026-05-12,15:30:25.487178,1778592625.487178,s,400.835477,s,20127,
2026-05-12,15:30:25.736418,1778592625.736418,s,401.084717,s,20130,
2026-05-12,15:30:25.987470,1778592625.98747,s,401.335769,s,20139,
2026-05-12,15:30:26.236954,1778592626.236954,s,401.585253,s,20147,
2026-05-12,15:30:26.487811,1778592626.487811,s,401.83611,s,20147,
2026-05-12,15:30:26.737483,1778592626.737483,s,402.085782,s,20156,
2026-05-12,15:30:26.988144,1778592626.988144,s,402.336443,s,20155,
2026-05-12,15:30:27.238039,1778592627.238039,s,402.586338,s,20146,
2026-05-12,15:30:27.488480,1778592627.48848,s,402.836779,s,20159,
2026-05-12,15:30:27.738538,1778592627.738538,s,403.086837,s,20145,
2026-05-12,15:30:27.988839,1778592627.988839,s,403.337138,s,20149,
2026-05-12,15:30:28.239099,1778592628.239099,s,403.587398,s,20152,
2026-05-12,15:30:28.489194,1778592628.489194,s,403.837493,s,20174,
2026-05-12,15:30:28.739589,1778592628.739589,s,404.087888,s,20164,
2026-05-12,15:30:28.989535,1778592628.989535,s,404.337834,s,20181,
2026-05-12,15:30:29.240167,1778592629.240167,s,404.588466,s,20182,
2026-05-12,15:30:29.490081,1778592629.490081,s,404.83838,s,20177,
2026-05-12,15:30:29.740488,1778592629.740488,s,405.088787,s,20184,
2026-05-12,15:30:29.990639,1778592629.990639,s,405.338938,s,20192,
2026-05-12,15:30:30.240945,1778592630.240945,s,405.589244,s,20186,
2026-05-12,15:30:30.491128,1778592630.491128,s,405.839427,s,20187,
2026-05-12,15:30:30.741371,1778592630.741371,s,406.08967,s,20193,
2026-05-12,15:30:30.991650,1778592630.99165,s,406.339949,s,20202,
2026-05-12,15:30:31.241865,1778592631.241865,s,406.590164,s,20189,
2026-05-12,15:30:31.492174,1778592631.492174,s,406.840473,s,20201,
2026-05-12,15:30:31.742304,1778592631.742304,s,407.090603,s,20208,
2026-05-12,15:30:31.992641,1778592631.992641,s,407.34094,s,20206,
2026-05-12,15:30:32.242741,1778592632.242741,s,407.59104,s,20210,
2026-05-12,15:30:32.493107,1778592632.493107,s,407.841406,s,20209,
2026-05-12,15:30:32.743157,1778592632.743157,s,408.091456,s,20218,
2026-05-12,15:30:32.993570,1778592632.99357,s,408.341869,s,20217,
2026-05-12,15:30:33.243497,1778592633.243497,s,408.591796,s,20220,
2026-05-12,15:30:33.493984,1778592633.493984,s,408.842283,s,20221,
2026-05-12,15:30:33.743836,1778592633.743836,s,409.092135,s,20221,
2026-05-12,15:30:33.994266,1778592633.994266,s,409.342565,s,20225,
2026-05-12,15:30:34.244316,1778592634.244316,s,409.592615,s,20226,
2026-05-12,15:30:34.494832,1778592634.494832,s,409.843131,s,20235,
2026-05-12,15:30:34.744621,1778592634.744621,s,410.09292,s,20234,
2026-05-12,15:30:34.995337,1778592634.995337,s,410.343636,s,20229,
2026-05-12,15:30:35.244977,1778592635.244977,s,410.593276,s,20243,
2026-05-12,15:30:35.495873,1778592635.495873,s,410.844172,s,20239,
2026-05-12,15:30:35.745416,1778592635.745416,s,411.093715,s,20260,
2026-05-12,15:30:35.996366,1778592635.996366,s,411.344665,s,20277,
2026-05-12,15:30:36.245742,1778592636.245742,s,411.594041,s,20271,
2026-05-12,15:30:36.496869,1778592636.496869,s,411.845168,s,20272,
2026-05-12,15:30:36.746088,1778592636.746088,s,412.094387,s,20268,
2026-05-12,15:30:36.997411,1778592636.997411,s,412.34571,s,20275,
2026-05-12,15:30:37.246605,1778592637.246605,s,412.594904,s,20274,
2026-05-12,15:30:37.497884,1778592637.497884,s,412.846183,s,20278,
2026-05-12,15:30:37.747153,1778592637.747153,s,413.095452,s,20270,
2026-05-12,15:30:37.998330,1778592637.99833,s,413.346629,s,20275,
2026-05-12,15:30:38.247489,1778592638.247489,s,413.595788,s,20274,
2026-05-12,15:30:38.498796,1778592638.498796,s,413.847095,s,20279,
2026-05-12,15:30:38.747985,1778592638.747985,s,414.096284,s,20270,
2026-05-12,15:30:38.999233,1778592638.999233,s,414.347532,s,20276,
2026-05-12,15:30:39.248520,1778592639.24852,s,414.596819,s,20289,
2026-05-12,15:30:39.499677,1778592639.499677,s,414.847976,s,20283,
2026-05-12,15:30:39.749005,1778592639.749005,s,415.097304,s,20299,
2026-05-12,15:30:40.000083,1778592640.000083,s,415.348382,s,20298,
2026-05-12,15:30:40.249503,1778592640.249503,s,415.597802,s,20296,
2026-05-12,15:30:40.500429,1778592640.500429,s,415.848728,s,20297,
2026-05-12,15:30:40.749987,1778592640.749987,s,416.098286,s,20312,
2026-05-12,15:30:41.000697,1778592641.000697,s,416.348996,s,20330,
2026-05-12,15:30:41.250388,1778592641.250388,s,416.598687,s,20319,
2026-05-12,15:30:41.501040,1778592641.50104,s,416.849339,s,20346,
2026-05-12,15:30:41.750859,1778592641.750859,s,417.099158,s,20339,
2026-05-12,15:30:42.001395,1778592642.001395,s,417.349694,s,20339,
2026-05-12,15:30:42.251354,1778592642.251354,s,417.599653,s,20346,
2026-05-12,15:30:42.501645,1778592642.501645,s,417.849944,s,20305,
2026-05-12,15:30:42.751878,1778592642.751878,s,418.100177,s,20309,
2026-05-12,15:30:43.001996,1778592643.001996,s,418.350295,s,20302,
2026-05-12,15:30:43.252465,1778592643.252465,s,418.600764,s,20317,
2026-05-12,15:30:43.502332,1778592643.502332,s,418.850631,s,20330,
2026-05-12,15:30:43.753016,1778592643.753016,s,419.101315,s,20331,
2026-05-12,15:30:44.002625,1778592644.002625,s,419.350924,s,20334,
2026-05-12,15:30:44.253524,1778592644.253524,s,419.601823,s,20351,
2026-05-12,15:30:44.502897,1778592644.502897,s,419.851196,s,20350,
2026-05-12,15:30:44.754008,1778592644.754008,s,420.102307,s,20345,
2026-05-12,15:30:45.003444,1778592645.003444,s,420.351743,s,20327,
2026-05-12,15:30:45.254600,1778592645.2546,s,420.602899,s,20351,
2026-05-12,15:30:45.503971,1778592645.503971,s,420.85227,s,20341,
2026-05-12,15:30:45.755050,1778592645.75505,s,421.103349,s,20355,
2026-05-12,15:30:46.004457,1778592646.004457,s,421.352756,s,20348,
2026-05-12,15:30:46.255479,1778592646.255479,s,421.603778,s,20352,
2026-05-12,15:30:46.505007,1778592646.505007,s,421.853306,s,20356,
2026-05-12,15:30:46.755910,1778592646.75591,s,422.104209,s,20358,
2026-05-12,15:30:47.005534,1778592647.005534,s,422.353833,s,20371,
2026-05-12,15:30:47.256338,1778592647.256338,s,422.604637,s,20363,
2026-05-12,15:30:47.506047,1778592647.506047,s,422.854346,s,20375,
2026-05-12,15:30:47.756791,1778592647.756791,s,423.10509,s,20378,
2026-05-12,15:30:48.006551,1778592648.006551,s,423.35485,s,20366,
2026-05-12,15:30:48.257153,1778592648.257153,s,423.605452,s,20379,
2026-05-12,15:30:48.507050,1778592648.50705,s,423.855349,s,20377,
2026-05-12,15:30:48.757477,1778592648.757477,s,424.105776,s,20373,
2026-05-12,15:30:49.007599,1778592649.007599,s,424.355898,s,20388,
2026-05-12,15:30:49.257879,1778592649.257879,s,424.606178,s,20393,
2026-05-12,15:30:49.508098,1778592649.508098,s,424.856397,s,20399,
2026-05-12,15:30:49.758275,1778592649.758275,s,425.106574,s,20392,
2026-05-12,15:30:50.008587,1778592650.008587,s,425.356886,s,20406,
2026-05-12,15:30:50.258545,1778592650.258545,s,425.606844,s,20400,
2026-05-12,15:30:50.509053,1778592650.509053,s,425.857352,s,20406,
2026-05-12,15:30:50.758848,1778592650.758848,s,426.107147,s,20401,
2026-05-12,15:30:51.009521,1778592651.009521,s,426.35782,s,20412,
2026-05-12,15:30:51.259139,1778592651.259139,s,426.607438,s,20409,
2026-05-12,15:30:51.509982,1778592651.509982,s,426.858281,s,20422,
2026-05-12,15:30:51.759469,1778592651.759469,s,427.107768,s,20425,
2026-05-12,15:30:52.010461,1778592652.010461,s,427.35876,s,20426,
2026-05-12,15:30:52.260004,1778592652.260004,s,427.608303,s,20429,
2026-05-12,15:30:52.510934,1778592652.510934,s,427.859233,s,20431,
2026-05-12,15:30:52.760631,1778592652.760631,s,428.10893,s,20428,
2026-05-12,15:30:53.011361,1778592653.011361,s,428.35966,s,20437,
2026-05-12,15:30:53.260974,1778592653.260974,s,428.609273,s,20432,
2026-05-12,15:30:53.511786,1778592653.511786,s,428.860085,s,20443,
2026-05-12,15:30:53.761332,1778592653.761332,s,429.109631,s,20440,
2026-05-12,15:30:54.012207,1778592654.012207,s,429.360506,s,20452,
2026-05-12,15:30:54.261603,1778592654.261603,s,429.609902,s,20454,
2026-05-12,15:30:54.512654,1778592654.512654,s,429.860953,s,20460,
2026-05-12,15:30:54.761992,1778592654.761992,s,430.110291,s,20460,
2026-05-12,15:30:55.013091,1778592655.013091,s,430.36139,s,20462,
2026-05-12,15:30:55.262369,1778592655.262369,s,430.610668,s,20476,
2026-05-12,15:30:55.513451,1778592655.513451,s,430.86175,s,20462,
2026-05-12,15:30:55.762920,1778592655.76292,s,431.111219,s,20469,
2026-05-12,15:30:56.013711,1778592656.013711,s,431.36201,s,20472,
2026-05-12,15:30:56.263472,1778592656.263472,s,431.611771,s,20481,
2026-05-12,15:30:56.514033,1778592656.514033,s,431.862332,s,20477,
2026-05-12,15:30:56.764022,1778592656.764022,s,432.112321,s,20488,
2026-05-12,15:30:57.014391,1778592657.014391,s,432.36269,s,20494,
2026-05-12,15:30:57.264567,1778592657.264567,s,432.612866,s,20488,
2026-05-12,15:30:57.514643,1778592657.514643,s,432.862942,s,20490,
2026-05-12,15:30:57.765045,1778592657.765045,s,433.113344,s,20502,
2026-05-12,15:30:58.015003,1778592658.015003,s,433.363302,s,20498,
2026-05-12,15:30:58.265543,1778592658.265543,s,433.613842,s,20501,
2026-05-12,15:30:58.515283,1778592658.515283,s,433.863582,s,20503,
2026-05-12,15:30:58.766079,1778592658.766079,s,434.114378,s,20504,
2026-05-12,15:30:59.015566,1778592659.015566,s,434.363865,s,20499,
2026-05-12,15:30:59.266567,1778592659.266567,s,434.614866,s,20509,
2026-05-12,15:30:59.516099,1778592659.516099,s,434.864398,s,20525,
2026-05-12,15:30:59.767151,1778592659.767151,s,435.11545,s,20522,
2026-05-12,15:31:00.016543,1778592660.016543,s,435.364842,s,20531,
2026-05-12,15:31:00.267685,1778592660.267685,s,435.615984,s,20533,
2026-05-12,15:31:00.517062,1778592660.517062,s,435.865361,s,20533,
2026-05-12,15:31:00.768133,1778592660.768133,s,436.116432,s,20529,
2026-05-12,15:31:01.017563,1778592661.017563,s,436.365862,s,20534,
2026-05-12,15:31:01.268586,1778592661.268586,s,436.616885,s,20532,
2026-05-12,15:31:01.518083,1778592661.518083,s,436.866382,s,20542,
2026-05-12,15:31:01.769069,1778592661.769069,s,437.117368,s,20553,
2026-05-12,15:31:02.018619,1778592662.018619,s,437.366918,s,20557,
2026-05-12,15:31:02.269498,1778592662.269498,s,437.617797,s,20545,
2026-05-12,15:31:02.519164,1778592662.519164,s,437.867463,s,20556,
2026-05-12,15:31:02.769833,1778592662.769833,s,438.118132,s,20561,
2026-05-12,15:31:03.019665,1778592663.019665,s,438.367964,s,20559,
2026-05-12,15:31:03.270167,1778592663.270167,s,438.618466,s,20566,
2026-05-12,15:31:03.520145,1778592663.520145,s,438.868444,s,20565,
2026-05-12,15:31:03.770478,1778592663.770478,s,439.118777,s,20562,
2026-05-12,15:31:04.020723,1778592664.020723,s,439.369022,s,20579,
2026-05-12,15:31:04.270815,1778592664.270815,s,439.619114,s,20574,
2026-05-12,15:31:04.521190,1778592664.52119,s,439.869489,s,20595,
2026-05-12,15:31:04.771187,1778592664.771187,s,440.119486,s,20591,
2026-05-12,15:31:05.021726,1778592665.021726,s,440.370025,s,20597,
2026-05-12,15:31:05.271484,1778592665.271484,s,440.619783,s,20599,
2026-05-12,15:31:05.522180,1778592665.52218,s,440.870479,s,20598,
2026-05-12,15:31:05.771725,1778592665.771725,s,441.120024,s,20598,
2026-05-12,15:31:06.022706,1778592666.022706,s,441.371005,s,20609,
2026-05-12,15:31:06.271984,1778592666.271984,s,441.620283,s,20603,
2026-05-12,15:31:06.523190,1778592666.52319,s,441.871489,s,20608,
2026-05-12,15:31:06.772411,1778592666.772411,s,442.12071,s,20611,
2026-05-12,15:31:07.023759,1778592667.023759,s,442.372058,s,20620,
2026-05-12,15:31:07.272931,1778592667.272931,s,442.62123,s,20610,
2026-05-12,15:31:07.524226,1778592667.524226,s,442.872525,s,20620,
2026-05-12,15:31:07.773377,1778592667.773377,s,443.121676,s,20629,
2026-05-12,15:31:08.024710,1778592668.02471,s,443.373009,s,20624,
2026-05-12,15:31:08.273846,1778592668.273846,s,443.622145,s,20625,
2026-05-12,15:31:08.525131,1778592668.525131,s,443.87343,s,20615,
2026-05-12,15:31:08.774333,1778592668.774333,s,444.122632,s,20628,
2026-05-12,15:31:09.025552,1778592669.025552,s,444.373851,s,20625,
2026-05-12,15:31:09.274853,1778592669.274853,s,444.623152,s,20638,
2026-05-12,15:31:09.525783,1778592669.525783,s,444.874082,s,20636,
2026-05-12,15:31:09.775369,1778592669.775369,s,445.123668,s,20629,
2026-05-12,15:31:10.026249,1778592670.026249,s,445.374548,s,20636,
2026-05-12,15:31:10.275935,1778592670.275935,s,445.624234,s,20638,
2026-05-12,15:31:10.526545,1778592670.526545,s,445.874844,s,20634,
2026-05-12,15:31:10.776432,1778592670.776432,s,446.124731,s,20636,
2026-05-12,15:31:11.026890,1778592671.02689,s,446.375189,s,20632,
2026-05-12,15:31:11.276997,1778592671.276997,s,446.625296,s,20643,
2026-05-12,15:31:11.527218,1778592671.527218,s,446.875517,s,20631,
2026-05-12,15:31:11.777475,1778592671.777475,s,447.125774,s,20639,
2026-05-12,15:31:12.027476,1778592672.027476,s,447.375775,s,20642,
2026-05-12,15:31:12.277940,1778592672.27794,s,447.626239,s,20635,
2026-05-12,15:31:12.527716,1778592672.527716,s,447.876015,s,20632,
2026-05-12,15:31:12.778435,1778592672.778435,s,448.126734,s,20635,
2026-05-12,15:31:13.027965,1778592673.027965,s,448.376264,s,20639,
2026-05-12,15:31:13.278935,1778592673.278935,s,448.627234,s,20631,
2026-05-12,15:31:13.528285,1778592673.528285,s,448.876584,s,20631,
2026-05-12,15:31:13.779456,1778592673.779456,s,449.127755,s,20634,
2026-05-12,15:31:14.028552,1778592674.028552,s,449.376851,s,20638,
2026-05-12,15:31:14.279928,1778592674.279928,s,449.628227,s,20639,
2026-05-12,15:31:14.529088,1778592674.529088,s,449.877387,s,20651,
2026-05-12,15:31:14.780437,1778592674.780437,s,450.128736,s,20638,
2026-05-12,15:31:15.029602,1778592675.029602,s,450.377901,s,20644,
2026-05-12,15:31:15.280882,1778592675.280882,s,450.629181,s,20644,
2026-05-12,15:31:15.530107,1778592675.530107,s,450.878406,s,20637,
2026-05-12,15:31:15.781320,1778592675.78132,s,451.129619,s,20636,
2026-05-12,15:31:16.030478,1778592676.030478,s,451.378777,s,20651,
2026-05-12,15:31:16.281574,1778592676.281574,s,451.629873,s,20648,
2026-05-12,15:31:16.530736,1778592676.530736,s,451.879035,s,20646,
2026-05-12,15:31:16.781910,1778592676.78191,s,452.130209,s,20645,
2026-05-12,15:31:17.031096,1778592677.031096,s,452.379395,s,20649,
2026-05-12,15:31:17.282337,1778592677.282337,s,452.630636,s,20635,
2026-05-12,15:31:17.531453,1778592677.531453,s,452.879752,s,20645,
2026-05-12,15:31:17.782592,1778592677.782592,s,453.130891,s,20654,
2026-05-12,15:31:18.031865,1778592678.031865,s,453.380164,s,20644,
2026-05-12,15:31:18.282949,1778592678.282949,s,453.631248,s,20640,
2026-05-12,15:31:18.532375,1778592678.532375,s,453.880674,s,20635,
2026-05-12,15:31:18.783347,1778592678.783347,s,454.131646,s,20644,
2026-05-12,15:31:19.032872,1778592679.032872,s,454.381171,s,20624,
2026-05-12,15:31:19.283745,1778592679.283745,s,454.632044,s,20650,
2026-05-12,15:31:19.533339,1778592679.533339,s,454.881638,s,20649,
2026-05-12,15:31:19.784082,1778592679.784082,s,455.132381,s,20651,
2026-05-12,15:31:20.033819,1778592680.033819,s,455.382118,s,20639,
2026-05-12,15:31:20.284326,1778592680.284326,s,455.632625,s,20651,
2026-05-12,15:31:20.534389,1778592680.534389,s,455.882688,s,20661,
2026-05-12,15:31:20.784625,1778592680.784625,s,456.132924,s,20650,
2026-05-12,15:31:21.034869,1778592681.034869,s,456.383168,s,20659,
2026-05-12,15:31:21.284917,1778592681.284917,s,456.633216,s,20662,
2026-05-12,15:31:21.535334,1778592681.535334,s,456.883633,s,20657,
2026-05-12,15:31:21.785268,1778592681.785268,s,457.133567,s,20676,
2026-05-12,15:31:22.035874,1778592682.035874,s,457.384173,s,20676,
2026-05-12,15:31:22.285534,1778592682.285534,s,457.633833,s,20681,
2026-05-12,15:31:22.536364,1778592682.536364,s,457.884663,s,20670,
2026-05-12,15:31:22.786000,1778592682.786,s,458.134299,s,20673,
2026-05-12,15:31:23.036785,1778592683.036785,s,458.385084,s,20686,
2026-05-12,15:31:23.286424,1778592683.286424,s,458.634723,s,20680,
2026-05-12,15:31:23.537235,1778592683.537235,s,458.885534,s,20694,
2026-05-12,15:31:23.786913,1778592683.786913,s,459.135212,s,20688,
2026-05-12,15:31:24.037703,1778592684.037703,s,459.386002,s,20693,
2026-05-12,15:31:24.287414,1778592684.287414,s,459.635713,s,20699,
2026-05-12,15:31:24.538129,1778592684.538129,s,459.886428,s,20693,
2026-05-12,15:31:24.787913,1778592684.787913,s,460.136212,s,20703,
2026-05-12,15:31:25.038470,1778592685.03847,s,460.386769,s,20695,
2026-05-12,15:31:25.288327,1778592685.288327,s,460.636626,s,20695,
2026-05-12,15:31:25.538701,1778592685.538701,s,460.887,s,20686,
2026-05-12,15:31:25.788780,1778592685.78878,s,461.137079,s,20695,
2026-05-12,15:31:26.039039,1778592686.039039,s,461.387338,s,20698,
2026-05-12,15:31:26.289206,1778592686.289206,s,461.637505,s,20697,
2026-05-12,15:31:26.539400,1778592686.5394,s,461.887699,s,20706,
2026-05-12,15:31:26.789625,1778592686.789625,s,462.137924,s,20704,
2026-05-12,15:31:27.039620,1778592687.03962,s,462.387919,s,20723,
2026-05-12,15:31:27.290045,1778592687.290045,s,462.638344,s,20706,
2026-05-12,15:31:27.539944,1778592687.539944,s,462.888243,s,20722,
2026-05-12,15:31:27.790486,1778592687.790486,s,463.138785,s,20709,
2026-05-12,15:31:28.040210,1778592688.04021,s,463.388509,s,20714,
2026-05-12,15:31:28.291008,1778592688.291008,s,463.639307,s,20699,
2026-05-12,15:31:28.540526,1778592688.540526,s,463.888825,s,20705,
2026-05-12,15:31:28.791501,1778592688.791501,s,464.1398,s,20721,
2026-05-12,15:31:29.040750,1778592689.04075,s,464.389049,s,20723,
2026-05-12,15:31:29.292020,1778592689.29202,s,464.640319,s,20738,
2026-05-12,15:31:29.541267,1778592689.541267,s,464.889566,s,20738,
2026-05-12,15:31:29.792544,1778592689.792544,s,465.140843,s,20741,
2026-05-12,15:31:30.041795,1778592690.041795,s,465.390094,s,20734,
2026-05-12,15:31:30.292974,1778592690.292974,s,465.641273,s,20742,
2026-05-12,15:31:30.542283,1778592690.542283,s,465.890582,s,20739,
2026-05-12,15:31:30.793402,1778592690.793402,s,466.141701,s,20729,
2026-05-12,15:31:31.042840,1778592691.04284,s,466.391139,s,20734,
2026-05-12,15:31:31.293818,1778592691.293818,s,466.642117,s,20752,
2026-05-12,15:31:31.543308,1778592691.543308,s,466.891607,s,20740,
2026-05-12,15:31:31.794234,1778592691.794234,s,467.142533,s,20756,
2026-05-12,15:31:32.043796,1778592692.043796,s,467.392095,s,20753,
2026-05-12,15:31:32.294535,1778592692.294535,s,467.642834,s,20757,
2026-05-12,15:31:32.544291,1778592692.544291,s,467.89259,s,20749,
2026-05-12,15:31:32.794875,1778592692.794875,s,468.143174,s,20755,
2026-05-12,15:31:33.044792,1778592693.044792,s,468.393091,s,20757,
