TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-7.5883e-03,-2.9,-3.1,-0.028,-0.032
-7.5806e-03,-2.9,-2.7,-0.028,-0.024
-7.5730e-03,-2.9,-3.1,-0.028,-0.036
-7.5653e-03,-2.9,-2.7,-0.032,-0.028
-7.5576e-03,-2.9,-3.1,-0.032,-0.036
-7.5499e-03,-2.9,-2.7,-0.032,-0.028
-7.5422e-03,-2.9,-3.1,-0.032,-0.04
-7.5346e-03,-2.9,-2.7,-0.032,-0.024
-7.5269e-03,-2.9,-3.3,-0.032,-0.036
-7.5192e-03,-2.9,-2.9,-0.032,-0.032
-7.5115e-03,-2.9,-3.3,-0.036,-0.04
-7.5038e-03,-2.9,-2.9,-0.036,-0.032
-7.4962e-03,-3.1,-3.3,-0.036,-0.04
-7.4885e-03,-3.1,-2.9,-0.036,-0.032
-7.4808e-03,-2.9,-3.3,-0.036,-0.04
-7.4731e-03,-3.1,-2.9,-0.036,-0.032
-7.4654e-03,-3.1,-3.3,-0.036,-0.044
-7.4578e-03,-3.1,-2.9,-0.036,-0.036
-7.4501e-03,-3.1,-3.3,-0.04,-0.044
-7.4424e-03,-3.1,-2.9,-0.04,-0.036
-7.4347e-03,-3.1,-3.3,-0.04,-0.048
-7.4270e-03,-3.1,-2.9,-0.04,-0.036
-7.4194e-03,-3.1,-3.3,-0.04,-0.048
-7.4117e-03,-3.1,-2.9,-0.04,-0.04
-7.4040e-03,-3.1,-3.5,-0.04,-0.048
-7.3963e-03,-3.1,-2.9,-0.044,-0.04
-7.3886e-03,-3.3,-3.5,-0.044,-0.048
-7.3810e-03,-3.1,-2.9,-0.044,-0.04
-7.3733e-03,-3.1,-3.5,-0.044,-0.048
-7.3656e-03,-3.1,-2.9,-0.048,-0.04
-7.3579e-03,-3.1,-3.5,-0.048,-0.052
-7.3502e-03,-3.3,-2.9,-0.048,-0.044
-7.3425e-03,-3.1,-3.5,-0.048,-0.052
-7.3349e-03,-3.3,-3.1,-0.048,-0.044
-7.3272e-03,-3.1,-3.5,-0.048,-0.056
-7.3195e-03,-3.3,-3.1,-0.048,-0.048
-7.3118e-03,-3.3,-3.5,-0.052,-0.056
-7.3041e-03,-3.3,-3.1,-0.048,-0.048
-7.2965e-03,-3.3,-3.5,-0.052,-0.06
-7.2888e-03,-3.3,-3.1,-0.052,-0.044
-7.2811e-03,-3.3,-3.5,-0.052,-0.06
-7.2734e-03,-3.3,-3.1,-0.052,-0.048
-7.2657e-03,-3.3,-3.7,-0.056,-0.06
-7.2581e-03,-3.3,-3.1,-0.056,-0.052
-7.2504e-03,-3.3,-3.7,-0.056,-0.06
-7.2427e-03,-3.3,-3.1,-0.056,-0.052
-7.2350e-03,-3.3,-3.7,-0.056,-0.06
-7.2273e-03,-3.3,-3.3,-0.056,-0.052
-7.2197e-03,-3.3,-3.7,-0.056,-0.064
-7.2120e-03,-3.3,-3.3,-0.056,-0.056
-7.2043e-03,-3.3,-3.7,-0.06,-0.064
-7.1966e-03,-3.3,-3.3,-0.06,-0.056
-7.1889e-03,-3.3,-3.7,-0.06,-0.068
-7.1813e-03,-3.5,-3.3,-0.06,-0.056
-7.1736e-03,-3.3,-3.7,-0.06,-0.068
-7.1659e-03,-3.5,-3.3,-0.064,-0.06
-7.1582e-03,-3.3,-3.7,-0.064,-0.068
-7.1505e-03,-3.5,-3.3,-0.064,-0.06
-7.1429e-03,-3.5,-3.7,-0.064,-0.072
-7.1352e-03,-3.5,-3.3,-0.068,-0.056
-7.1275e-03,-3.5,-3.9,-0.068,-0.072
-7.1198e-03,-3.5,-3.3,-0.068,-0.064
-7.1121e-03,-3.5,-3.9,-0.068,-0.072
-7.1045e-03,-3.5,-3.3,-0.064,-0.064
-7.0968e-03,-3.5,-3.9,-0.068,-0.072
-7.0891e-03,-3.5,-3.3,-0.068,-0.064
-7.0814e-03,-3.5,-3.9,-0.068,-0.076
-7.0737e-03,-3.7,-3.5,-0.072,-0.068
-7.0661e-03,-3.7,-3.9,-0.072,-0.076
-7.0584e-03,-3.5,-3.5,-0.072,-0.068
-7.0507e-03,-3.7,-3.9,-0.072,-0.076
-7.0430e-03,-3.7,-3.5,-0.076,-0.068
-7.0353e-03,-3.7,-3.9,-0.072,-0.08
-7.0276e-03,-3.5,-3.5,-0.072,-0.072
-7.0200e-03,-3.7,-3.9,-0.076,-0.08
-7.0123e-03,-3.7,-3.5,-0.076,-0.072
-7.0046e-03,-3.7,-3.9,-0.076,-0.08
-6.9969e-03,-3.7,-3.5,-0.076,-0.072
-6.9892e-03,-3.7,-4.1,-0.076,-0.08
-6.9816e-03,-3.7,-3.5,-0.076,-0.076
-6.9739e-03,-3.9,-4.1,-0.076,-0.084
-6.9662e-03,-3.7,-3.5,-0.08,-0.076
-6.9585e-03,-3.7,-4.1,-0.08,-0.088
-6.9508e-03,-3.7,-3.7,-0.08,-0.076
-6.9432e-03,-3.7,-4.1,-0.08,-0.084
-6.9355e-03,-3.7,-3.7,-0.08,-0.076
-6.9278e-03,-3.7,-4.1,-0.08,-0.088
-6.9201e-03,-3.7,-3.7,-0.084,-0.08
-6.9124e-03,-3.9,-4.1,-0.08,-0.088
-6.9048e-03,-3.9,-3.7,-0.08,-0.08
-6.8971e-03,-3.9,-4.1,-0.084,-0.088
-6.8894e-03,-3.9,-3.7,-0.084,-0.08
-6.8817e-03,-3.9,-4.1,-0.084,-0.088
-6.8740e-03,-3.9,-3.7,-0.084,-0.084
-6.8664e-03,-3.9,-4.3,-0.088,-0.092
-6.8587e-03,-3.9,-3.7,-0.088,-0.084
-6.8510e-03,-3.9,-4.3,-0.088,-0.092
-6.8433e-03,-4.1,-3.9,-0.088,-0.084
-6.8356e-03,-3.9,-4.3,-0.088,-0.092
-6.8280e-03,-3.9,-3.9,-0.088,-0.084
-6.8203e-03,-4.1,-4.3,-0.088,-0.096
-6.8126e-03,-4.1,-3.9,-0.092,-0.084
-6.8049e-03,-4.1,-4.3,-0.092,-0.096
-6.7972e-03,-4.1,-3.9,-0.092,-0.088
-6.7896e-03,-4.1,-4.3,-0.092,-0.096
-6.7819e-03,-4.1,-3.9,-0.092,-0.088
-6.7742e-03,-4.1,-4.3,-0.096,-0.1
-6.7665e-03,-4.1,-3.9,-0.092,-0.092
-6.7588e-03,-4.1,-4.5,-0.096,-0.104
-6.7512e-03,-4.1,-3.9,-0.096,-0.088
-6.7435e-03,-4.1,-4.5,-0.096,-0.1
-6.7358e-03,-4.1,-3.9,-0.096,-0.092
-6.7281e-03,-4.1,-4.5,-0.096,-0.104
-6.7204e-03,-4.1,-3.9,-0.1,-0.096
-6.7127e-03,-4.1,-4.5,-0.096,-0.104
-6.7051e-03,-4.1,-4.1,-0.1,-0.096
-6.6974e-03,-4.1,-4.5,-0.1,-0.104
-6.6897e-03,-4.3,-4.1,-0.1,-0.096
-6.6820e-03,-4.3,-4.5,-0.1,-0.104
-6.6743e-03,-4.3,-4.1,-0.1,-0.096
-6.6667e-03,-4.3,-4.5,-0.104,-0.108
-6.6590e-03,-4.3,-4.1,-0.104,-0.1
-6.6513e-03,-4.3,-4.7,-0.104,-0.108
-6.6436e-03,-4.3,-4.1,-0.104,-0.1
-6.6359e-03,-4.3,-4.7,-0.104,-0.108
-6.6283e-03,-4.3,-4.1,-0.108,-0.1
-6.6206e-03,-4.3,-4.7,-0.104,-0.108
-6.6129e-03,-4.3,-4.3,-0.108,-0.104
-6.6052e-03,-4.3,-4.7,-0.108,-0.112
-6.5975e-03,-4.5,-4.3,-0.108,-0.104
-6.5899e-03,-4.5,-4.7,-0.108,-0.112
-6.5822e-03,-4.5,-4.3,-0.108,-0.104
-6.5745e-03,-4.5,-4.7,-0.108,-0.112
-6.5668e-03,-4.5,-4.3,-0.108,-0.104
-6.5591e-03,-4.5,-4.9,-0.108,-0.116
-6.5515e-03,-4.5,-4.3,-0.112,-0.104
-6.5438e-03,-4.5,-4.9,-0.112,-0.116
-6.5361e-03,-4.5,-4.3,-0.112,-0.108
-6.5284e-03,-4.5,-4.9,-0.112,-0.116
-6.5207e-03,-4.5,-4.3,-0.112,-0.108
-6.5131e-03,-4.5,-4.9,-0.116,-0.12
-6.5054e-03,-4.7,-4.5,-0.112,-0.112
-6.4977e-03,-4.5,-4.9,-0.116,-0.12
-6.4900e-03,-4.7,-4.5,-0.116,-0.112
-6.4823e-03,-4.7,-4.9,-0.116,-0.12
-6.4747e-03,-4.7,-4.5,-0.116,-0.112
-6.4670e-03,-4.5,-4.9,-0.12,-0.12
-6.4593e-03,-4.7,-4.5,-0.116,-0.112
-6.4516e-03,-4.7,-5.1,-0.12,-0.124
-6.4439e-03,-4.9,-4.5,-0.12,-0.116
-6.4363e-03,-4.7,-5.1,-0.12,-0.124
-6.4286e-03,-4.7,-4.7,-0.12,-0.116
-6.4209e-03,-4.9,-5.1,-0.12,-0.124
-6.4132e-03,-4.7,-4.7,-0.12,-0.116
-6.4055e-03,-4.9,-5.1,-0.12,-0.128
-6.3978e-03,-4.7,-4.7,-0.12,-0.116
-6.3902e-03,-4.7,-5.1,-0.124,-0.128
-6.3825e-03,-4.9,-4.7,-0.124,-0.12
-6.3748e-03,-4.9,-5.3,-0.124,-0.132
-6.3671e-03,-4.9,-4.7,-0.124,-0.116
-6.3594e-03,-4.9,-5.3,-0.124,-0.128
-6.3518e-03,-4.9,-4.7,-0.124,-0.12
-6.3441e-03,-4.9,-5.3,-0.124,-0.132
-6.3364e-03,-4.9,-4.7,-0.128,-0.124
-6.3287e-03,-4.9,-5.3,-0.128,-0.132
-6.3210e-03,-5.1,-4.9,-0.128,-0.124
-6.3134e-03,-5.1,-5.3,-0.128,-0.132
-6.3057e-03,-4.9,-4.9,-0.128,-0.124
-6.2980e-03,-5.1,-5.3,-0.128,-0.132
-6.2903e-03,-5.1,-4.9,-0.132,-0.124
-6.2826e-03,-5.1,-5.5,-0.132,-0.136
-6.2750e-03,-5.1,-4.9,-0.132,-0.128
-6.2673e-03,-5.1,-5.5,-0.132,-0.136
-6.2596e-03,-5.3,-5.1,-0.132,-0.128
-6.2519e-03,-5.3,-5.5,-0.132,-0.136
-6.2442e-03,-5.3,-5.1,-0.132,-0.128
-6.2366e-03,-5.3,-5.5,-0.136,-0.136
-6.2289e-03,-5.3,-5.1,-0.136,-0.128
-6.2212e-03,-5.3,-5.5,-0.136,-0.14
-6.2135e-03,-5.3,-5.3,-0.136,-0.128
-6.2058e-03,-5.3,-5.7,-0.136,-0.14
-6.1982e-03,-5.3,-5.3,-0.136,-0.132
-6.1905e-03,-5.5,-5.7,-0.136,-0.14
-6.1828e-03,-5.5,-5.3,-0.136,-0.132
-6.1751e-03,-5.5,-5.7,-0.136,-0.144
-6.1674e-03,-5.5,-5.3,-0.14,-0.132
-6.1598e-03,-5.5,-5.7,-0.14,-0.144
-6.1521e-03,-5.5,-5.3,-0.14,-0.136
-6.1444e-03,-5.5,-5.7,-0.14,-0.144
-6.1367e-03,-5.5,-5.3,-0.14,-0.136
-6.1290e-03,-5.5,-5.9,-0.14,-0.144
-6.1214e-03,-5.5,-5.5,-0.144,-0.136
-6.1137e-03,-5.7,-5.9,-0.144,-0.148
-6.1060e-03,-5.7,-5.5,-0.14,-0.14
-6.0983e-03,-5.7,-5.9,-0.144,-0.148
-6.0906e-03,-5.7,-5.5,-0.144,-0.14
-6.0829e-03,-5.7,-5.9,-0.144,-0.148
-6.0753e-03,-5.7,-5.5,-0.144,-0.14
-6.0676e-03,-5.7,-6.1,-0.148,-0.148
-6.0599e-03,-5.7,-5.5,-0.144,-0.144
-6.0522e-03,-5.9,-6.1,-0.148,-0.152
-6.0445e-03,-5.9,-5.7,-0.148,-0.144
-6.0369e-03,-5.9,-6.1,-0.148,-0.152
-6.0292e-03,-5.9,-5.7,-0.148,-0.144
-6.0215e-03,-5.9,-6.1,-0.148,-0.156
-6.0138e-03,-5.9,-5.7,-0.152,-0.144
-6.0061e-03,-6.1,-6.3,-0.148,-0.152
-5.9985e-03,-6.1,-5.7,-0.148,-0.144
-5.9908e-03,-5.9,-6.3,-0.152,-0.156
-5.9831e-03,-6.1,-5.9,-0.152,-0.148
-5.9754e-03,-6.1,-6.3,-0.152,-0.156
-5.9677e-03,-6.1,-5.9,-0.152,-0.144
-5.9601e-03,-6.1,-6.3,-0.152,-0.156
-5.9524e-03,-6.1,-5.9,-0.152,-0.148
-5.9447e-03,-6.1,-6.5,-0.152,-0.156
-5.9370e-03,-6.1,-6.1,-0.152,-0.152
-5.9293e-03,-6.3,-6.5,-0.152,-0.16
-5.9217e-03,-6.3,-6.1,-0.156,-0.152
-5.9140e-03,-6.3,-6.5,-0.156,-0.16
-5.9063e-03,-6.3,-6.1,-0.156,-0.152
-5.8986e-03,-6.3,-6.7,-0.156,-0.16
-5.8909e-03,-6.3,-6.3,-0.156,-0.152
-5.8833e-03,-6.3,-6.7,-0.156,-0.16
-5.8756e-03,-6.5,-6.3,-0.156,-0.156
-5.8679e-03,-6.5,-6.7,-0.156,-0.164
-5.8602e-03,-6.5,-6.3,-0.156,-0.156
-5.8525e-03,-6.5,-6.7,-0.16,-0.164
-5.8449e-03,-6.5,-6.5,-0.16,-0.156
-5.8372e-03,-6.5,-6.9,-0.16,-0.164
-5.8295e-03,-6.7,-6.5,-0.16,-0.156
-5.8218e-03,-6.7,-6.9,-0.16,-0.164
-5.8141e-03,-6.7,-6.5,-0.164,-0.156
-5.8065e-03,-6.7,-6.9,-0.16,-0.168
-5.7988e-03,-6.9,-6.7,-0.16,-0.16
-5.7911e-03,-6.9,-7.1,-0.164,-0.168
-5.7834e-03,-6.7,-6.7,-0.16,-0.156
-5.7757e-03,-6.9,-7.1,-0.164,-0.168
-5.7680e-03,-6.9,-6.7,-0.164,-0.16
-5.7604e-03,-6.9,-7.1,-0.164,-0.168
-5.7527e-03,-6.9,-6.7,-0.164,-0.16
-5.7450e-03,-6.9,-7.3,-0.168,-0.172
-5.7373e-03,-7.1,-6.9,-0.168,-0.16
-5.7296e-03,-7.1,-7.3,-0.168,-0.172
-5.7220e-03,-7.1,-6.9,-0.168,-0.164
-5.7143e-03,-7.1,-7.3,-0.168,-0.172
-5.7066e-03,-7.1,-6.9,-0.168,-0.164
-5.6989e-03,-7.3,-7.5,-0.168,-0.172
-5.6912e-03,-7.3,-7.1,-0.168,-0.164
-5.6836e-03,-7.3,-7.5,-0.168,-0.172
-5.6759e-03,-7.3,-7.1,-0.168,-0.164
-5.6682e-03,-7.3,-7.7,-0.172,-0.176
-5.6605e-03,-7.3,-7.3,-0.168,-0.168
-5.6528e-03,-7.5,-7.7,-0.172,-0.176
-5.6452e-03,-7.3,-7.3,-0.172,-0.168
-5.6375e-03,-7.5,-7.7,-0.172,-0.176
-5.6298e-03,-7.5,-7.3,-0.172,-0.168
-5.6221e-03,-7.5,-7.9,-0.172,-0.176
-5.6144e-03,-7.7,-7.3,-0.172,-0.168
-5.6068e-03,-7.5,-7.9,-0.172,-0.176
-5.5991e-03,-7.7,-7.5,-0.172,-0.172
-5.5914e-03,-7.7,-7.9,-0.176,-0.18
-5.5837e-03,-7.7,-7.5,-0.176,-0.168
-5.5760e-03,-7.7,-8.1,-0.176,-0.18
-5.5684e-03,-7.9,-7.7,-0.176,-0.172
-5.5607e-03,-7.7,-8.1,-0.176,-0.18
-5.5530e-03,-7.9,-7.7,-0.176,-0.172
-5.5453e-03,-7.9,-8.3,-0.176,-0.184
-5.5376e-03,-7.9,-7.7,-0.18,-0.172
-5.5300e-03,-7.9,-8.3,-0.176,-0.184
-5.5223e-03,-7.9,-7.9,-0.176,-0.176
-5.5146e-03,-7.9,-8.3,-0.18,-0.184
-5.5069e-03,-8.1,-7.9,-0.18,-0.176
-5.4992e-03,-8.1,-8.5,-0.18,-0.184
-5.4916e-03,-8.1,-7.9,-0.18,-0.176
-5.4839e-03,-8.3,-8.5,-0.184,-0.184
-5.4762e-03,-8.3,-8.1,-0.184,-0.176
-5.4685e-03,-8.3,-8.5,-0.18,-0.184
-5.4608e-03,-8.5,-8.1,-0.184,-0.18
-5.4531e-03,-8.3,-8.7,-0.184,-0.188
-5.4455e-03,-8.3,-8.3,-0.18,-0.18
-5.4378e-03,-8.5,-8.7,-0.184,-0.188
-5.4301e-03,-8.5,-8.3,-0.18,-0.18
-5.4224e-03,-8.5,-8.9,-0.184,-0.188
-5.4147e-03,-8.5,-8.5,-0.184,-0.18
-5.4071e-03,-8.7,-8.9,-0.184,-0.188
-5.3994e-03,-8.7,-8.5,-0.184,-0.18
-5.3917e-03,-8.7,-8.9,-0.184,-0.188
-5.3840e-03,-8.7,-8.5,-0.188,-0.184
-5.3763e-03,-8.7,-9.1,-0.188,-0.192
-5.3687e-03,-8.9,-8.7,-0.188,-0.184
-5.3610e-03,-8.9,-9.1,-0.184,-0.192
-5.3533e-03,-8.9,-8.7,-0.188,-0.184
-5.3456e-03,-8.9,-9.3,-0.188,-0.192
-5.3379e-03,-8.9,-8.9,-0.188,-0.184
-5.3303e-03,-9.1,-9.3,-0.188,-0.192
-5.3226e-03,-9.1,-8.9,-0.188,-0.184
-5.3149e-03,-9.1,-9.3,-0.188,-0.192
-5.3072e-03,-9.1,-8.9,-0.192,-0.184
-5.2995e-03,-9.1,-9.5,-0.192,-0.196
-5.2919e-03,-9.1,-9.1,-0.192,-0.188
-5.2842e-03,-9.3,-9.5,-0.192,-0.196
-5.2765e-03,-9.3,-9.1,-0.192,-0.188
-5.2688e-03,-9.3,-9.7,-0.192,-0.196
-5.2611e-03,-9.5,-9.1,-0.192,-0.188
-5.2535e-03,-9.5,-9.7,-0.192,-0.196
-5.2458e-03,-9.5,-9.3,-0.192,-0.188
-5.2381e-03,-9.3,-9.7,-0.192,-0.196
-5.2304e-03,-9.5,-9.3,-0.192,-0.188
-5.2227e-03,-9.5,-9.9,-0.192,-0.196
-5.2151e-03,-9.5,-9.5,-0.196,-0.192
-5.2074e-03,-9.7,-9.9,-0.192,-0.196
-5.1997e-03,-9.7,-9.5,-0.192,-0.192
-5.1920e-03,-9.7,-10.1,-0.192,-0.2
-5.1843e-03,-9.7,-9.5,-0.196,-0.192
-5.1767e-03,-9.7,-10.1,-0.196,-0.2
-5.1690e-03,-9.9,-9.7,-0.196,-0.192
-5.1613e-03,-9.9,-10.1,-0.196,-0.2
-5.1536e-03,-9.9,-9.7,-0.196,-0.192
-5.1459e-03,-9.9,-10.3,-0.196,-0.204
-5.1382e-03,-10.1,-9.9,-0.196,-0.192
-5.1306e-03,-10.1,-10.3,-0.196,-0.2
-5.1229e-03,-10.1,-9.9,-0.196,-0.192
-5.1152e-03,-10.1,-10.3,-0.196,-0.2
-5.1075e-03,-10.1,-9.9,-0.2,-0.192
-5.0998e-03,-10.3,-10.5,-0.2,-0.2
-5.0922e-03,-10.3,-10.1,-0.196,-0.196
-5.0845e-03,-10.3,-10.5,-0.2,-0.204
-5.0768e-03,-10.3,-10.1,-0.196,-0.196
-5.0691e-03,-10.3,-10.7,-0.196,-0.204
-5.0614e-03,-10.3,-10.3,-0.2,-0.196
-5.0538e-03,-10.5,-10.7,-0.2,-0.204
-5.0461e-03,-10.5,-10.3,-0.2,-0.196
-5.0384e-03,-10.5,-10.7,-0.2,-0.204
-5.0307e-03,-10.7,-10.3,-0.2,-0.196
-5.0230e-03,-10.5,-10.9,-0.2,-0.204
-5.0154e-03,-10.7,-10.5,-0.2,-0.196
-5.0077e-03,-10.7,-10.9,-0.2,-0.204
-5.0000e-03,-10.7,-10.5,-0.204,-0.2
-4.9923e-03,-10.7,-11.1,-0.204,-0.204
-4.9846e-03,-10.7,-10.7,-0.2,-0.2
-4.9770e-03,-10.9,-11.1,-0.204,-0.208
-4.9693e-03,-10.7,-10.7,-0.204,-0.2
-4.9616e-03,-10.9,-11.1,-0.204,-0.208
-4.9539e-03,-10.9,-10.7,-0.204,-0.2
-4.9462e-03,-10.9,-11.3,-0.204,-0.208
-4.9386e-03,-10.9,-10.7,-0.204,-0.2
-4.9309e-03,-11.1,-11.3,-0.204,-0.208
-4.9232e-03,-11.1,-10.9,-0.204,-0.2
-4.9155e-03,-11.1,-11.3,-0.204,-0.208
-4.9078e-03,-11.1,-10.9,-0.204,-0.2
-4.9002e-03,-11.1,-11.5,-0.208,-0.208
-4.8925e-03,-11.1,-10.9,-0.204,-0.2
-4.8848e-03,-11.3,-11.5,-0.204,-0.208
-4.8771e-03,-11.1,-10.9,-0.208,-0.204
-4.8694e-03,-11.1,-11.5,-0.204,-0.208
-4.8618e-03,-11.3,-11.1,-0.204,-0.204
-4.8541e-03,-11.3,-11.5,-0.204,-0.208
-4.8464e-03,-11.3,-11.1,-0.204,-0.204
-4.8387e-03,-11.3,-11.5,-0.208,-0.212
-4.8310e-03,-11.3,-11.1,-0.208,-0.204
-4.8233e-03,-11.3,-11.7,-0.204,-0.212
-4.8157e-03,-11.3,-11.1,-0.208,-0.204
-4.8080e-03,-11.3,-11.7,-0.208,-0.212
-4.8003e-03,-11.5,-11.3,-0.204,-0.204
-4.7926e-03,-11.5,-11.7,-0.208,-0.212
-4.7849e-03,-11.5,-11.3,-0.208,-0.204
-4.7773e-03,-11.5,-11.7,-0.208,-0.212
-4.7696e-03,-11.5,-11.3,-0.208,-0.204
-4.7619e-03,-11.5,-11.7,-0.208,-0.212
-4.7542e-03,-11.5,-11.3,-0.208,-0.204
-4.7465e-03,-11.5,-11.9,-0.204,-0.212
-4.7389e-03,-11.5,-11.5,-0.208,-0.204
-4.7312e-03,-11.7,-11.9,-0.208,-0.212
-4.7235e-03,-11.5,-11.5,-0.208,-0.204
-4.7158e-03,-11.7,-11.9,-0.208,-0.212
-4.7081e-03,-11.7,-11.5,-0.208,-0.204
-4.7005e-03,-11.7,-11.9,-0.208,-0.212
-4.6928e-03,-11.7,-11.5,-0.208,-0.204
-4.6851e-03,-11.7,-11.9,-0.208,-0.212
-4.6774e-03,-11.7,-11.5,-0.208,-0.204
-4.6697e-03,-11.7,-12.1,-0.208,-0.212
-4.6621e-03,-11.7,-11.5,-0.208,-0.204
-4.6544e-03,-11.7,-12.1,-0.208,-0.212
-4.6467e-03,-11.9,-11.7,-0.208,-0.208
-4.6390e-03,-11.7,-12.1,-0.208,-0.212
-4.6313e-03,-11.7,-11.7,-0.208,-0.208
-4.6237e-03,-11.9,-12.1,-0.208,-0.212
-4.6160e-03,-11.9,-11.7,-0.208,-0.208
-4.6083e-03,-11.9,-12.1,-0.208,-0.212
-4.6006e-03,-11.9,-11.7,-0.208,-0.208
-4.5929e-03,-11.9,-12.1,-0.212,-0.212
-4.5853e-03,-11.9,-11.7,-0.208,-0.208
-4.5776e-03,-11.9,-12.3,-0.208,-0.212
-4.5699e-03,-11.9,-11.9,-0.208,-0.208
-4.5622e-03,-11.9,-12.3,-0.208,-0.22
-4.5545e-03,-11.9,-11.9,-0.208,-0.204
-4.5469e-03,-11.9,-12.3,-0.212,-0.212
-4.5392e-03,-12.1,-11.9,-0.212,-0.208
-4.5315e-03,-11.9,-12.3,-0.212,-0.216
-4.5238e-03,-12.1,-11.9,-0.208,-0.208
-4.5161e-03,-12.1,-12.3,-0.212,-0.216
-4.5084e-03,-12.1,-11.9,-0.212,-0.208
-4.5008e-03,-12.1,-12.3,-0.212,-0.216
-4.4931e-03,-12.1,-11.9,-0.208,-0.208
-4.4854e-03,-12.1,-12.3,-0.212,-0.216
-4.4777e-03,-12.1,-11.9,-0.212,-0.208
-4.4700e-03,-12.1,-12.3,-0.212,-0.216
-4.4624e-03,-12.3,-11.9,-0.212,-0.208
-4.4547e-03,-12.1,-12.3,-0.212,-0.216
-4.4470e-03,-12.1,-12.1,-0.212,-0.208
-4.4393e-03,-12.1,-12.5,-0.212,-0.216
-4.4316e-03,-12.1,-12.1,-0.212,-0.208
-4.4240e-03,-12.1,-12.5,-0.212,-0.216
-4.4163e-03,-12.1,-12.1,-0.212,-0.208
-4.4086e-03,-12.1,-12.5,-0.212,-0.216
-4.4009e-03,-12.3,-12.1,-0.212,-0.208
-4.3932e-03,-12.1,-12.5,-0.212,-0.216
-4.3856e-03,-12.1,-12.1,-0.212,-0.208
-4.3779e-03,-12.3,-12.5,-0.212,-0.216
-4.3702e-03,-12.3,-12.1,-0.212,-0.208
-4.3625e-03,-12.3,-12.5,-0.212,-0.22
-4.3548e-03,-12.3,-12.1,-0.212,-0.208
-4.3472e-03,-12.3,-12.5,-0.212,-0.216
-4.3395e-03,-12.3,-12.1,-0.212,-0.208
-4.3318e-03,-12.3,-12.5,-0.212,-0.216
-4.3241e-03,-12.3,-12.1,-0.212,-0.208
-4.3164e-03,-12.3,-12.5,-0.212,-0.216
-4.3088e-03,-12.3,-12.1,-0.212,-0.208
-4.3011e-03,-12.3,-12.5,-0.212,-0.216
-4.2934e-03,-12.3,-12.1,-0.212,-0.208
-4.2857e-03,-12.3,-12.5,-0.212,-0.216
-4.2780e-03,-12.3,-12.1,-0.212,-0.208
-4.2704e-03,-12.5,-12.5,-0.212,-0.216
-4.2627e-03,-12.3,-12.1,-0.212,-0.208
-4.2550e-03,-12.3,-12.5,-0.212,-0.216
-4.2473e-03,-12.3,-12.1,-0.212,-0.208
-4.2396e-03,-12.3,-12.5,-0.212,-0.216
-4.2320e-03,-12.3,-12.1,-0.212,-0.208
-4.2243e-03,-12.3,-12.7,-0.212,-0.216
-4.2166e-03,-12.5,-12.1,-0.212,-0.208
-4.2089e-03,-12.3,-12.5,-0.212,-0.216
-4.2012e-03,-12.5,-12.3,-0.212,-0.208
-4.1935e-03,-12.3,-12.7,-0.212,-0.216
-4.1859e-03,-12.3,-12.3,-0.212,-0.208
-4.1782e-03,-12.3,-12.7,-0.212,-0.216
-4.1705e-03,-12.5,-12.3,-0.212,-0.208
-4.1628e-03,-12.5,-12.7,-0.216,-0.22
-4.1551e-03,-12.3,-12.3,-0.212,-0.204
-4.1475e-03,-12.3,-12.7,-0.212,-0.216
-4.1398e-03,-12.3,-12.3,-0.212,-0.208
-4.1321e-03,-12.3,-12.7,-0.212,-0.216
-4.1244e-03,-12.3,-12.3,-0.212,-0.208
-4.1167e-03,-12.3,-12.7,-0.212,-0.216
-4.1091e-03,-12.5,-12.1,-0.212,-0.208
-4.1014e-03,-12.3,-12.7,-0.212,-0.216
-4.0937e-03,-12.5,-12.3,-0.216,-0.208
-4.0860e-03,-12.3,-12.7,-0.212,-0.216
-4.0783e-03,-12.3,-12.1,-0.212,-0.208
-4.0707e-03,-12.5,-12.7,-0.212,-0.216
-4.0630e-03,-12.5,-12.3,-0.212,-0.208
-4.0553e-03,-12.3,-12.7,-0.212,-0.216
-4.0476e-03,-12.5,-12.3,-0.212,-0.208
-4.0399e-03,-12.3,-12.5,-0.212,-0.216
-4.0323e-03,-12.3,-12.1,-0.212,-0.208
-4.0246e-03,-12.3,-12.7,-0.212,-0.216
-4.0169e-03,-12.3,-12.3,-0.212,-0.208
-4.0092e-03,-12.3,-12.5,-0.212,-0.216
-4.0015e-03,-12.3,-12.1,-0.212,-0.208
-3.9939e-03,-12.3,-12.5,-0.212,-0.216
-3.9862e-03,-12.3,-12.1,-0.212,-0.208
-3.9785e-03,-12.3,-12.5,-0.212,-0.216
-3.9708e-03,-12.5,-12.3,-0.212,-0.208
-3.9631e-03,-12.3,-12.5,-0.212,-0.22
-3.9555e-03,-12.3,-12.1,-0.216,-0.208
-3.9478e-03,-12.3,-12.5,-0.212,-0.216
-3.9401e-03,-12.3,-12.1,-0.212,-0.208
-3.9324e-03,-12.3,-12.5,-0.212,-0.216
-3.9247e-03,-12.3,-12.1,-0.212,-0.208
-3.9171e-03,-12.3,-12.5,-0.212,-0.216
-3.9094e-03,-12.3,-12.1,-0.212,-0.208
-3.9017e-03,-12.3,-12.5,-0.212,-0.216
